Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,City
1800,386,53,2,1,0,2,0,0,0,0,Vila Prudente,rent,apartment,-23.5832424,-46.5833262,São Paulo
2700,980,32,1,1,0,1,0,1,1,0,Moema,rent,apartment,-23.6098282,-46.6553355,São Paulo
1000,0,52,2,2,1,1,0,0,0,0,Capão Redondo,rent,apartment,-23.671929,-46.76426,São Paulo
4200,531,40,1,2,1,1,1,1,1,0,Vila Formosa,rent,apartment,-23.563414,-46.558263,São Paulo
6000,1500,160,3,2,1,2,0,0,0,0,Santo Amaro,rent,apartment,-23.6547122,-46.6908139,São Paulo
2450,780,78,2,2,1,2,1,0,0,0,Jaguaré,rent,apartment,-23.5527541,-46.7432287,São Paulo
2000,497,65,2,1,0,1,0,0,1,0,Sacomã,rent,apartment,-23.6148552,-46.5992518,São Paulo
700,250,43,2,2,1,1,1,0,0,0,Itaim Paulista,rent,apartment,-23.526618,-46.397981,São Paulo
2700,400,42,1,2,1,1,1,0,1,0,Campo Belo,rent,apartment,-23.618795,-46.681542,São Paulo
5000,793,90,3,2,1,3,1,0,1,0,Liberdade,rent,apartment,-23.563801,-46.634797,São Paulo
2200,1700,149,3,2,1,2,1,0,1,0,Tatuapé,rent,apartment,-23.5591085,-46.5759372,São Paulo
3000,3396,314,3,4,3,4,0,0,1,0,Santana,rent,apartment,-23.4867616,-46.6271152,São Paulo
1200,70,30,1,2,1,1,0,0,0,0,Jabaquara,rent,apartment,-23.64501,-46.632922,São Paulo
2500,850,73,2,2,1,1,1,0,1,0,Vila Leopoldina,rent,apartment,-23.528689,-46.729752,São Paulo
2100,500,44,1,1,0,1,0,1,1,0,Santana,rent,apartment,-23.5011337,-46.6196622,São Paulo
1250,415,65,2,2,1,1,1,0,1,0,Pari,rent,apartment,-23.519652,-46.601712,São Paulo
1400,200,52,2,2,1,1,1,0,1,0,Itaquera,rent,apartment,-23.529153,-46.455747,São Paulo
2000,759,65,2,2,1,1,0,0,0,0,Moema,rent,apartment,-23.6111,-46.662368,São Paulo
1700,780,60,2,2,1,1,1,0,1,0,Ipiranga,rent,apartment,-23.579315,-46.614397,São Paulo
3600,1400,138,2,3,2,2,0,0,1,0,Lapa,rent,apartment,-23.5300281,-46.7035629,São Paulo
1200,150,40,1,1,0,1,0,0,0,0,Brás,rent,apartment,-23.5474426,-46.6256665,São Paulo
2000,750,92,3,2,1,1,0,0,1,0,Mandaqui,rent,apartment,-23.483715,-46.642141,São Paulo
950,1,55,1,2,1,1,0,0,0,0,Vila Guilherme,rent,apartment,-23.500694,-46.598921,São Paulo
2000,1250,117,3,2,1,2,0,0,1,0,Tatuapé,rent,apartment,-23.5002428,-46.6276118,São Paulo
1800,490,52,2,2,1,1,0,0,1,0,Belém,rent,apartment,-23.52529,-46.603235,São Paulo
2200,800,79,2,2,1,2,0,0,1,0,Vila Guilherme,rent,apartment,-23.512509,-46.609078,São Paulo
3000,650,34,1,2,1,1,0,0,0,0,Vila Madalena,rent,apartment,-23.542629,-46.69601,São Paulo
7500,2252,199,4,3,2,4,0,0,1,0,Vila Mariana,rent,apartment,-23.5820244,-46.6460582,São Paulo
1690,530,56,1,1,0,1,1,0,0,0,Cambuci,rent,apartment,-23.5720678,-46.6206459,São Paulo
14000,4981,306,3,4,3,6,0,0,1,0,Santa Cecília,rent,apartment,-23.5408779,-46.6627006,São Paulo
1600,530,58,2,1,0,1,0,0,1,0,Butantã,rent,apartment,-23.5879112,-46.7389004,São Paulo
1500,400,65,3,2,1,1,0,0,0,0,Cachoeirinha,rent,apartment,-23.469599,-46.65017,São Paulo
1297,750,75,3,2,1,2,0,1,1,0,Campo Grande,rent,apartment,-23.6907854,-46.6767873,São Paulo
14000,3000,250,4,6,4,4,0,0,1,0,Perdizes,rent,apartment,-23.537677,-46.667233,São Paulo
1200,370,52,3,2,1,1,0,0,0,0,Vila Jacuí,rent,apartment,-23.504225,-46.46767,São Paulo
1100,200,48,2,1,0,1,0,0,0,0,Artur Alvim,rent,apartment,0.0,0.0,São Paulo
780,0,35,1,1,0,0,0,0,0,0,Freguesia do Ó,rent,apartment,-26.9225709,-49.0606445,São Paulo
1100,450,60,2,2,1,1,1,0,0,0,Vila Formosa,rent,apartment,-23.567901,-46.542856,São Paulo
1200,0,40,2,2,1,1,0,0,0,0,Freguesia do Ó,rent,apartment,-23.505423,-46.698248,São Paulo
1000,500,63,3,2,1,1,1,0,1,0,Itaquera,rent,apartment,-23.533541,-46.458703,São Paulo
4900,0,44,1,2,1,1,0,1,1,0,Pinheiros,rent,apartment,-23.5531993,-46.6800099,São Paulo
8000,1200,150,3,4,3,2,0,0,1,0,Brooklin,rent,apartment,-23.620958,-46.695502,São Paulo
1100,448,50,2,2,1,1,0,0,1,0,São Lucas,rent,apartment,-23.588684,-46.543049,São Paulo
3700,1700,140,3,2,1,2,0,0,1,0,Vila Mariana,rent,apartment,-23.584873,-46.640573,São Paulo
880,320,56,3,2,1,1,0,0,1,0,Jardim Helena,rent,apartment,-23.470605,-46.42176,São Paulo
2000,570,50,2,1,0,2,0,0,1,0,Vila Leopoldina,rent,apartment,-23.5316334,-46.7304957,São Paulo
2700,550,69,3,2,1,1,0,0,1,0,Vila Prudente,rent,apartment,-23.59471,-46.577784,São Paulo
1400,580,80,3,2,1,1,1,0,0,0,Jaguaré,rent,apartment,-23.545631,-46.749118,São Paulo
1200,270,72,1,2,1,1,0,0,0,0,Jaraguá,rent,apartment,-23.525509,-46.646912,São Paulo
1400,475,60,2,1,0,1,0,0,0,0,Mandaqui,rent,apartment,-23.4723419,-46.6342779,São Paulo
4900,900,103,3,2,1,1,1,1,1,0,Vila Leopoldina,rent,apartment,-23.5255129,-46.732856,São Paulo
1600,550,49,2,2,1,1,0,0,0,0,Penha,rent,apartment,-23.523964,-46.541442,São Paulo
2500,563,62,2,2,1,1,0,0,1,0,Lapa,rent,apartment,-23.522967,-46.69726,São Paulo
1400,374,62,2,2,1,1,0,0,0,0,Butantã,rent,apartment,-23.603127,-46.799725,São Paulo
1900,490,35,1,1,0,1,0,0,0,0,Santo Amaro,rent,apartment,-23.6292793,-46.6876942,São Paulo
5600,700,69,2,2,1,2,1,1,1,0,Brooklin,rent,apartment,-23.599064,-46.688715,São Paulo
3500,950,112,3,2,1,2,1,0,1,0,Carrão,rent,apartment,-23.5517127,-46.5450538,São Paulo
5500,700,145,4,5,2,3,1,1,1,0,Anhanguera,rent,apartment,-23.522164,-46.652668,São Paulo
1250,350,60,2,2,1,1,0,0,0,0,Casa Verde,rent,apartment,-23.504735,-46.661028,São Paulo
1800,526,30,1,1,0,0,0,0,0,0,Consolação,rent,apartment,-23.5534628,-46.6583138,São Paulo
2850,603,80,3,2,1,2,0,0,0,0,Ipiranga,rent,apartment,0.0,0.0,São Paulo
2200,431,89,2,2,1,1,1,0,0,0,Lapa,rent,apartment,-23.521511,-46.704685,São Paulo
5000,1800,120,3,3,1,3,1,0,1,0,Vila Madalena,rent,apartment,-23.551586,-46.698022,São Paulo
1200,446,59,2,1,0,1,0,0,1,0,Butantã,rent,apartment,-23.5002428,-46.6276118,São Paulo
950,150,48,2,2,1,1,0,0,0,0,Artur Alvim,rent,apartment,-23.544583,-46.486817,São Paulo
3000,575,70,3,2,1,1,1,1,1,0,Tatuapé,rent,apartment,-23.53733,-46.573667,São Paulo
13500,3399,243,3,4,3,3,0,0,1,0,Jardim Paulista,rent,apartment,-23.5702579,-46.6535188,São Paulo
850,360,50,2,2,1,1,0,0,0,0,Ponte Rasa,rent,apartment,-23.510047,-46.50023,São Paulo
3500,770,86,3,2,1,2,0,1,0,0,Mooca,rent,apartment,-23.556137,-46.604471,São Paulo
2200,890,74,3,2,1,2,0,0,1,0,Água Rasa,rent,apartment,-23.553022,-46.5678597,São Paulo
1800,295,60,2,1,0,1,1,0,0,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
650,200,50,2,2,1,1,0,0,0,0,Itaim Paulista,rent,apartment,-23.509246,-46.38031,São Paulo
4400,1150,120,3,2,1,2,0,1,1,0,Campo Grande,rent,apartment,-23.6583171,-46.6955332,São Paulo
5000,2688,380,5,3,2,5,0,0,0,0,Santana,rent,apartment,-23.4950618,-46.6261194,São Paulo
2500,740,64,2,2,1,1,0,0,0,0,Mooca,rent,apartment,-23.5652725,-46.5834353,São Paulo
10000,3450,318,4,5,4,4,0,0,0,0,Campo Belo,rent,apartment,-23.6204663,-46.6724272,São Paulo
2500,580,50,2,1,0,2,0,1,0,0,Vila Prudente,rent,apartment,-23.5979709,-46.5744408,São Paulo
1100,665,64,3,1,0,1,0,0,0,0,Campo Grande,rent,apartment,-23.6628797,-46.6842046,São Paulo
10000,1500,180,4,4,3,3,0,0,1,0,Bela Vista,rent,apartment,-23.5657824,-46.6429069,São Paulo
1700,0,34,1,2,1,1,1,0,1,0,Vila Prudente,rent,apartment,-23.585764,-46.584164,São Paulo
3000,0,93,3,2,1,2,1,0,1,0,Mandaqui,rent,apartment,-23.479782,-46.6443628,São Paulo
2000,460,69,2,2,1,1,0,0,0,0,Vila Maria,rent,apartment,-23.5065037,-46.5827204,São Paulo
1700,326,50,2,2,1,1,1,0,1,0,Brás,rent,apartment,-23.593224,-46.580003,São Paulo
2500,972,85,2,2,1,1,0,0,0,0,Pinheiros,rent,apartment,-23.561674,-46.6752643,São Paulo
2200,688,100,2,2,1,1,1,0,0,0,Pari,rent,apartment,-23.529653,-46.620721,São Paulo
2850,900,115,3,3,2,1,0,0,0,0,Brooklin,rent,apartment,-23.6147909,-46.682379,São Paulo
1500,1200,80,2,1,0,1,0,0,0,0,Liberdade,rent,apartment,-23.5700698,-46.6333447,São Paulo
5000,1490,140,3,4,3,3,0,1,1,0,Vila Leopoldina,rent,apartment,-23.5269874,-46.7280185,São Paulo
3600,1800,176,3,4,3,3,1,0,1,0,Morumbi,rent,apartment,-23.6205318,-46.7361626,São Paulo
1300,1700,110,3,2,1,2,0,0,0,0,Vila Andrade,rent,apartment,-23.6337067,-46.7306586,São Paulo
7500,1830,204,4,4,3,4,0,1,1,0,Mooca,rent,apartment,-23.560805,-46.605732,São Paulo
500,380,66,2,1,0,1,0,0,0,0,Jaraguá,rent,apartment,-23.4569807,-46.7304902,São Paulo
16500,3613,269,3,4,3,3,1,1,1,0,Alto de Pinheiros,rent,apartment,-23.550752,-46.724845,São Paulo
1700,700,62,1,1,0,1,0,0,0,0,Santa Cecília,rent,apartment,-23.5361518,-46.6539513,São Paulo
5500,2833,184,3,4,3,4,1,0,1,0,Vila Andrade,rent,apartment,-23.630961,-46.7331427,São Paulo
930,400,52,2,2,1,1,0,0,0,0,Sacomã,rent,apartment,-23.635917,-46.597131,São Paulo
750,367,56,1,1,0,0,0,0,0,0,Vila Maria,rent,apartment,-23.5166536,-46.5898803,São Paulo
3500,1100,120,3,2,1,2,0,0,1,0,Carrão,rent,apartment,-23.549214,-46.5397515,São Paulo
1200,371,51,1,1,0,1,0,0,0,0,Cambuci,rent,apartment,-23.5655857,-46.6238971,São Paulo
7303,880,105,3,2,1,2,0,0,1,0,Perdizes,rent,apartment,-23.5405225,-46.671243,São Paulo
1750,730,72,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,apartment,-23.5013608,-46.6967145,São Paulo
2700,660,88,3,3,1,2,0,0,0,0,Casa Verde,rent,apartment,-23.511722,-46.655559,São Paulo
1200,300,50,2,1,0,1,0,0,0,0,Vila Prudente,rent,apartment,-23.6013214,-46.54538,São Paulo
5000,670,43,1,2,1,1,1,0,1,0,Alto de Pinheiros,rent,apartment,-23.559884,-46.679635,São Paulo
5290,2005,172,3,5,3,3,0,0,1,0,Brooklin,rent,apartment,-23.609016,-46.689899,São Paulo
2500,480,70,2,2,1,1,0,0,1,0,Jaraguá,rent,apartment,-23.521107,-46.647678,São Paulo
1600,300,50,2,1,0,1,0,1,1,0,Carrão,rent,apartment,-23.5535714,-46.5233323,São Paulo
750,480,52,2,2,1,1,0,0,0,0,Tremembé,rent,apartment,-23.459863,-46.625473,São Paulo
2500,1730,96,3,2,1,2,0,0,0,0,Mooca,rent,apartment,-23.567225,-46.593246,São Paulo
2390,540,49,1,1,0,1,0,1,1,0,Casa Verde,rent,apartment,-23.5096375,-46.6519143,São Paulo
2099,1300,147,3,2,1,1,0,0,0,0,Santana,rent,apartment,-23.5012165,-46.6309262,São Paulo
2600,1400,45,1,2,1,1,0,1,1,0,Santo Amaro,rent,apartment,-23.626323,-46.700928,São Paulo
2900,800,79,3,2,1,1,0,0,0,0,Vila Maria,rent,apartment,-23.517587,-46.590535,São Paulo
1400,240,70,2,2,1,1,1,0,0,0,Cambuci,rent,apartment,-23.567557,-46.619161,São Paulo
1900,437,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,apartment,-23.601093,-46.5734382,São Paulo
1800,450,71,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,apartment,-23.548552,-46.710369,São Paulo
5350,1300,64,1,2,1,1,0,1,1,0,Itaim Bibi,rent,apartment,-23.594816,-46.689243,São Paulo
1150,370,55,2,2,1,1,0,0,0,0,Cangaíba,rent,apartment,-23.511022,-46.529594,São Paulo
1600,1900,30,1,1,0,1,0,0,1,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
6000,4180,83,2,3,2,2,1,1,1,0,Jardim Paulista,rent,apartment,-23.5714099,-46.6599222,São Paulo
10000,4000,420,4,5,4,4,0,0,1,0,Pedreira,rent,apartment,-23.679293,-46.684711,São Paulo
1700,890,95,3,2,1,0,0,0,0,0,Tucuruvi,rent,apartment,-23.4890335,-46.6241194,São Paulo
4251,929,52,1,2,1,1,1,0,1,0,Moema,rent,apartment,-23.607802,-46.66356,São Paulo
3300,0,65,2,2,1,1,1,1,1,0,Santo Amaro,rent,apartment,-23.660765,-46.706892,São Paulo
1788,862,42,1,1,0,2,0,1,1,0,Santana,rent,apartment,-23.4949629,-46.610603,São Paulo
2300,550,62,2,2,1,1,1,1,1,0,Ipiranga,rent,apartment,-23.582999,-46.60476,São Paulo
11500,1734,123,2,3,2,3,0,0,1,0,Itaim Bibi,rent,apartment,-23.5874123,-46.6733154,São Paulo
16000,3500,280,2,3,2,3,0,0,1,0,Alto de Pinheiros,rent,apartment,-23.5520102,-46.7101279,São Paulo
2800,0,77,2,2,1,2,1,0,1,0,Butantã,rent,apartment,-23.563487,-46.721009,São Paulo
2500,700,60,1,2,1,1,0,0,1,0,Vila Mariana,rent,apartment,0.0,0.0,São Paulo
11000,5000,296,4,5,4,3,0,1,1,0,Santo Amaro,rent,apartment,-23.6494697,-46.6936074,São Paulo
3000,1080,70,2,3,2,2,0,0,1,0,Perdizes,rent,apartment,-23.5327279,-46.6843989,São Paulo
1800,275,83,3,2,1,1,1,0,0,0,Socorro,rent,apartment,-23.686913,-46.702276,São Paulo
4800,800,69,2,2,1,1,0,1,1,0,Brooklin,rent,apartment,-23.6202142,-46.6972797,São Paulo
1000,350,47,2,2,1,1,1,0,0,0,São Mateus,rent,apartment,-23.586822,-46.487505,São Paulo
4200,0,54,2,2,1,1,1,1,1,0,Jardim Paulista,rent,apartment,-23.550362,-46.644214,São Paulo
2500,400,55,2,1,0,1,0,0,0,0,Vila Guilherme,rent,apartment,-23.4993961,-46.5944747,São Paulo
2100,540,65,2,1,0,1,1,0,0,0,Mooca,rent,apartment,-23.5606711,-46.5963794,São Paulo
2400,1320,110,3,2,1,2,1,0,0,0,Vila Prudente,rent,apartment,-23.589429,-46.570531,São Paulo
950,450,48,2,2,1,1,0,0,0,0,Brasilândia,rent,apartment,-23.471708,-46.687679,São Paulo
1100,480,52,2,2,1,1,0,1,0,0,Tremembé,rent,apartment,-23.455517,-46.620546,São Paulo
20000,4633,314,4,4,3,5,1,0,1,0,Santa Cecília,rent,apartment,-23.5372554,-46.65616,São Paulo
1800,480,82,2,2,1,1,0,1,0,0,Cidade Líder,rent,apartment,-23.5544297,-46.468206,São Paulo
6434,4400,143,3,3,2,2,0,0,1,0,Jardim Paulista,rent,apartment,-23.5732366,-46.6590069,São Paulo
2400,690,69,3,2,1,2,0,0,0,0,Bom Retiro,rent,apartment,-23.526682,-46.637136,São Paulo
2500,700,134,3,2,1,2,0,0,1,0,Vila Matilde,rent,apartment,-23.533291,-46.524037,São Paulo
4300,1530,127,3,5,3,2,1,1,1,0,Santo Amaro,rent,apartment,-23.643285,-46.698135,São Paulo
1100,617,78,2,2,1,1,0,0,0,0,Mooca,rent,apartment,-23.553657,-46.622022,São Paulo
1250,610,65,2,2,1,1,0,0,1,0,Tatuapé,rent,apartment,-23.547433,-46.553542,São Paulo
1200,280,65,2,2,1,1,0,0,0,0,Butantã,rent,apartment,-23.570469,-46.750532,São Paulo
2100,853,72,3,2,1,2,1,1,1,0,Vila Sônia,rent,apartment,-23.590496,-46.72847,São Paulo
1300,340,52,2,1,0,1,0,0,0,0,Vila Prudente,rent,apartment,-23.6027315,-46.5705981,São Paulo
3990,2265,290,3,5,2,3,0,0,1,0,Vila Guilherme,rent,apartment,-23.504136,-46.601295,São Paulo
1900,611,60,2,1,0,1,0,0,1,0,Cursino,rent,apartment,0.0,0.0,São Paulo
2500,500,50,2,1,0,1,0,0,0,0,Sacomã,rent,apartment,-23.6131936,-46.5998447,São Paulo
2200,457,81,2,2,1,1,0,0,1,0,Freguesia do Ó,rent,apartment,-23.4838107,-46.6955398,São Paulo
2400,1200,156,4,4,2,1,1,0,1,0,Mooca,rent,apartment,-23.5728216,-46.5877427,São Paulo
1500,580,60,2,1,0,1,0,0,1,0,Campo Grande,rent,apartment,-23.6823033,-46.680218,São Paulo
1150,405,58,2,2,1,1,0,0,1,0,Jardim Ângela,rent,apartment,-23.604294,-46.518325,São Paulo
1165,700,69,2,1,0,1,0,0,0,0,Vila Guilherme,rent,apartment,-23.5031961,-46.6033143,São Paulo
1400,450,52,2,2,1,1,1,0,0,0,Freguesia do Ó,rent,apartment,-23.487704,-46.704022,São Paulo
1800,668,55,1,2,1,1,0,0,0,0,Santa Cecília,rent,apartment,0.0,0.0,São Paulo
1600,724,55,2,2,1,1,1,0,1,0,Saúde,rent,apartment,-23.620886,-46.641507,São Paulo
9500,3800,370,4,3,2,2,0,0,0,0,Jardim Paulista,rent,apartment,-23.5672123,-46.6621384,São Paulo
1450,350,50,2,1,0,1,0,1,0,0,Vila Prudente,rent,apartment,-23.5928528,-46.5818797,São Paulo
3000,585,34,1,1,0,1,1,0,1,0,Alto de Pinheiros,rent,apartment,-23.5547932,-46.6968645,São Paulo
2800,1500,120,4,4,3,3,0,0,1,0,Santana,rent,apartment,-23.4895889,-46.6320063,São Paulo
1700,910,56,2,1,0,1,0,0,1,0,Saúde,rent,apartment,-23.6157013355,-46.6332879423,São Paulo
2240,677,83,3,2,1,2,1,0,1,0,Água Rasa,rent,apartment,-23.556442,-46.57615,São Paulo
1400,510,64,2,2,1,1,1,0,0,0,Carrão,rent,apartment,-23.555378,-46.531058,São Paulo
2200,805,92,3,2,1,1,1,0,0,0,Vila Mariana,rent,apartment,-23.597763,-46.635125,São Paulo
4000,0,38,1,2,1,1,1,1,1,0,Pinheiros,rent,apartment,-23.568745,-46.700223,São Paulo
1701,400,73,2,2,1,1,0,0,0,0,Limão,rent,apartment,-23.502262,-46.678146,São Paulo
6000,1100,162,3,2,1,2,0,0,0,0,Vila Sônia,rent,apartment,-23.5210647,-46.6609723,São Paulo
1200,620,64,3,2,1,1,1,0,0,0,Vila Sônia,rent,apartment,-23.594719,-46.727643,São Paulo
3800,1450,155,3,4,3,3,1,1,0,0,Belém,rent,apartment,-23.540085,-46.593312,São Paulo
1000,270,48,2,2,1,1,1,0,0,0,São Mateus,rent,apartment,-23.5876,-46.488497,São Paulo
1200,312,40,1,1,0,0,0,0,0,0,República,rent,apartment,-23.5418866,-46.6467414,São Paulo
2800,874,100,2,3,2,2,0,1,1,0,Morumbi,rent,apartment,-23.6177212,-46.7324759,São Paulo
13000,1900,234,4,4,3,4,0,0,1,0,Campo Belo,rent,apartment,-23.6271288,-46.6707604,São Paulo
2865,815,67,2,2,1,1,0,1,1,0,Saúde,rent,apartment,-23.615193,-46.635853,São Paulo
2300,510,40,1,2,1,1,1,0,1,0,Santa Cecília,rent,apartment,-23.537363,-46.662129,São Paulo
4760,650,36,1,2,1,1,0,1,1,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
1250,0,65,2,2,1,1,0,0,0,0,Jabaquara,rent,apartment,-23.6557135,-46.6363298,São Paulo
1500,942,109,2,1,0,1,0,0,0,0,Bom Retiro,rent,apartment,-23.5281541,-46.6362697,São Paulo
1800,390,84,2,1,0,1,0,1,1,0,Vila Guilherme,rent,apartment,0.0,0.0,São Paulo
14000,2500,200,3,4,3,3,0,0,0,0,Alto de Pinheiros,rent,apartment,-23.5406634,-46.7182035,São Paulo
1750,350,70,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,apartment,-23.497703,-46.7023726,São Paulo
1200,423,55,2,2,1,1,0,0,1,0,Jaguaré,rent,apartment,-23.542166,-46.752679,São Paulo
4100,1756,150,4,3,1,1,1,1,0,0,Consolação,rent,apartment,-23.557791,-46.663713,São Paulo
2000,490,70,3,2,1,1,1,0,0,0,Jaguaré,rent,apartment,-23.549098,-46.735965,São Paulo
1550,470,65,2,2,1,1,1,0,0,0,República,rent,apartment,-23.541277,-46.646078,São Paulo
10000,1350,70,1,2,1,1,0,1,0,0,Iguatemi,rent,apartment,-23.585816,-46.682625,São Paulo
2000,1700,100,3,2,1,2,0,0,0,0,Morumbi,rent,apartment,-23.6308939,-46.7346264,São Paulo
1600,400,56,2,2,1,1,0,0,0,0,Sapopemba,rent,apartment,-23.611663,-46.487523,São Paulo
1300,850,77,2,2,1,1,0,0,0,0,Vila Guilherme,rent,apartment,-23.520336,-46.596508,São Paulo
6000,1500,186,4,3,2,2,0,0,1,0,Santo Amaro,rent,apartment,-23.6569239,-46.6919047,São Paulo
900,0,48,2,2,1,1,0,0,0,0,Cidade Líder,rent,apartment,-23.55686,-46.476183,São Paulo
4500,560,55,2,1,0,1,0,0,0,0,Pinheiros,rent,apartment,-23.5613009,-46.6904051,São Paulo
1300,634,48,2,1,0,1,0,1,0,0,Jabaquara,rent,apartment,-23.652249,-46.6496547,São Paulo
9000,1400,224,4,4,3,4,0,0,1,0,Tatuapé,rent,apartment,-23.5475603,-46.5587798,São Paulo
2200,810,80,2,2,1,1,1,0,0,0,Cambuci,rent,apartment,-23.57202,-46.621337,São Paulo
2500,1100,83,2,2,1,1,0,0,0,0,Campo Belo,rent,apartment,-23.6202796,-46.6774306,São Paulo
3500,0,65,1,1,0,1,0,0,0,0,Bela Vista,rent,apartment,-23.551344,-46.6504474,São Paulo
6000,1300,85,3,2,1,1,0,1,0,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
1700,0,55,2,2,1,1,0,0,1,0,Cangaíba,rent,apartment,-23.510982,-46.542666,São Paulo
1780,0,50,2,2,1,1,0,0,1,0,São Lucas,rent,apartment,-23.588684,-46.543049,São Paulo
2500,720,68,3,2,1,1,0,0,1,0,Belém,rent,apartment,-23.538163,-46.591505,São Paulo
5800,1784,147,3,3,1,2,1,0,0,0,Itaim Bibi,rent,apartment,-23.582336,-46.68138,São Paulo
2000,400,42,1,1,0,1,0,0,0,0,Santa Cecília,rent,apartment,0.0,0.0,São Paulo
1300,300,62,2,1,0,1,1,0,0,0,Santana,rent,apartment,-23.4831436,-46.6197684,São Paulo
2500,561,105,3,2,1,0,0,0,0,0,Santa Cecília,rent,apartment,-23.5398384,-46.6531041,São Paulo
1300,453,51,2,2,1,1,0,0,0,0,São Lucas,rent,apartment,-23.585864,-46.535827,São Paulo
1500,275,80,3,2,1,1,0,0,0,0,Belém,rent,apartment,-23.53718,-46.593103,São Paulo
1250,560,55,2,1,0,2,0,0,0,0,Carrão,rent,apartment,0.0,0.0,São Paulo
12500,4000,250,3,4,3,3,0,0,1,0,Itaim Bibi,rent,apartment,-23.5810888,-46.6713368,São Paulo
1000,527,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,apartment,-23.540358,-46.5167704,São Paulo
5900,1460,62,1,2,1,2,0,1,1,0,Itaim Bibi,rent,apartment,-23.5880461,-46.6795067,São Paulo
2900,307,80,2,1,0,0,0,0,0,0,Pinheiros,rent,apartment,-23.5674251,-46.6532601,São Paulo
800,150,48,2,2,1,1,0,0,0,0,Artur Alvim,rent,apartment,-23.545761,-46.479509,São Paulo
1200,748,75,3,2,1,1,1,0,0,0,Morumbi,rent,apartment,-23.628738,-46.737418,São Paulo
1150,484,55,2,2,1,1,0,0,0,0,Rio Pequeno,rent,apartment,-23.559315,-46.748244,São Paulo
1500,1000,98,3,1,0,1,0,0,1,0,Mandaqui,rent,apartment,-23.4779972,-46.6344108,São Paulo
1030,270,41,3,1,0,1,0,0,0,0,Itaquera,rent,apartment,-23.5246086,-46.4533433,São Paulo
5000,2000,185,4,3,2,3,0,1,1,0,Vila Andrade,rent,apartment,-23.624986,-46.7338947,São Paulo
1600,686,65,3,2,1,1,0,0,0,0,Jabaquara,rent,apartment,-23.649204,-46.63489,São Paulo
4000,1960,186,3,4,3,3,0,1,1,0,Vila Andrade,rent,apartment,-23.6237076,-46.7378718,São Paulo
2700,930,96,3,2,1,2,0,0,0,0,Tatuapé,rent,apartment,-23.5471548,-46.5691273,São Paulo
2400,1280,278,2,4,2,1,1,0,0,0,Ipiranga,rent,apartment,-23.585928,-46.601723,São Paulo
1600,0,56,2,1,0,1,0,0,0,0,Itaquera,rent,apartment,-23.5282555,-46.4554689,São Paulo
2500,800,68,3,2,1,2,0,0,1,0,Vila Matilde,rent,apartment,-23.5332914,-46.5240379,São Paulo
5500,0,168,4,3,2,2,0,0,1,0,Ipiranga,rent,apartment,-23.5949611664,-46.6189422607,São Paulo
1800,340,45,2,2,1,1,0,1,1,0,Vila Maria,rent,apartment,-23.516304,-46.590937,São Paulo
1660,440,49,2,2,1,1,1,0,0,0,Cambuci,rent,apartment,-23.559455,-46.6213,São Paulo
2500,614,45,1,2,1,1,1,0,1,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
2500,800,56,2,2,1,1,1,0,1,0,Vila Mariana,rent,apartment,-23.585145,-46.632005,São Paulo
1100,350,55,2,1,0,1,0,0,0,0,Itaquera,rent,apartment,0.0,0.0,São Paulo
8000,3300,180,3,2,1,3,0,0,1,0,Alto de Pinheiros,rent,apartment,-23.5523585,-46.7199496,São Paulo
4000,1451,200,4,4,3,2,0,0,0,0,Cidade Dutra,rent,apartment,-23.714197,-46.702117,São Paulo
14000,5800,400,6,8,2,2,1,1,0,0,Jardim Paulista,rent,apartment,-23.560194,-46.656695,São Paulo
1700,350,60,2,1,0,1,0,0,0,0,Butantã,rent,apartment,-23.6031276,-46.7997254,São Paulo
4400,1050,120,3,3,2,2,0,0,1,0,Campo Grande,rent,apartment,-23.6583171,-46.6955332,São Paulo
2600,607,68,3,2,1,2,0,0,0,0,Água Rasa,rent,apartment,-23.564144,-46.561446,São Paulo
2600,480,68,1,1,0,0,1,0,0,0,Belém,rent,apartment,-23.5413829,-46.5863071,São Paulo
1300,350,50,2,2,1,1,0,0,1,0,Cachoeirinha,rent,apartment,-23.466095,-46.658379,São Paulo
1050,340,72,3,2,1,1,0,0,0,0,Campo Limpo,rent,apartment,-23.646043,-46.768251,São Paulo
1000,430,47,2,2,1,1,0,0,0,0,Campo Limpo,rent,apartment,-23.641249,-46.770935,São Paulo
1500,700,58,1,2,1,2,0,1,1,0,Vila Andrade,rent,apartment,-23.625157,-46.732107,São Paulo
1700,436,60,2,1,0,1,0,0,1,0,Sacomã,rent,apartment,-23.6179689,-46.5990971,São Paulo
